image,ad_url,title,currency,price,city,date,description,bedrooms
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-house-3-bed-1-5-bath-with-patio-and-private-garden/1632300377,Furnished House 3 Bed 1.5 Bath with Patio and Private Garden,$,"5,195",Toronto,09-09-2022,"FURNISHED 3 BEDS 1.5 BATH HOUSE 1300 SQ. FT. Toronto Furnished House Rental - 3 Bed 1.5 Bath Home with Luxe Decor in York $5,195 /month Available: Immediately Min 3 Month 230 Maria St Toronto FOR ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Toronto Furnished House Rental in York",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/all-inclusive-1-bedroom-2nd-floor-in-the-junction-down-town/1632314793,All Inclusive 1 Bedroom 2nd Floor in the Junction Down Town,$,"1,900",Toronto,09-09-2022,"22 Brad St. Toronto Apt 4 The Junction Video: https://www.youtube.com/watch?v=GRQAIU4If6s&t=15s ALL INCLUSIVE -1 BEDROOM APT' -DOWN TOWN TORONTO, NORTH HIGH PARK AREA All Utilities included: Heat, ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/lovely-one-bedroom-apartment-in-high-park/1632314634,Lovely One Bedroom Apartment in High Park,$,"1,740",Old Toronto,09-09-2022,"Beautiful One Bedroom Apartment In Prime Area Of High Park, White Kitchen Cabinets With Ceramic Floor, 4 Piece Bathroom, Living Room And Bed Room With Laminated Floors, Comes With A Cozy Balcony And ...",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-1-bath-upper-level-unit-for-rent-toronto/1627587590,3 BED | 1 BATH - UPPER LEVEL UNIT FOR RENT - TORONTO,$,"3,085",City of Toronto,09-09-2022,"3 Bedrooms | 1 Bathroom, Brand New Kitchen, Stainless Steel Appliances, Dishwasher, Stone Countertops, Personal Thermostat, Cleaned In Details. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                91 Beech Avenue, Toronto, Ontario M4E 3H5 Close to Kingston Road, Queen Street East at Beech Avenue Bus Stop, Balmy Beach Community School, Glen Stewart Park, Dentonia Park, Gerrard Square, Eglinton Square Shopping Centre, Museum of Illusions, The Di",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-1-bath-condo-for-rent-toronto/1632176314,1 BED + DEN - 1 BATH CONDO FOR RENT - TORONTO,$,"2,195",Toronto,09-09-2022,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, Dishwasher, Microwave, Back Splash, Stone Countertops, Laminate Floors, Personal Thermostat, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                87 Peter Street, Toronto, Ontario, M5V 0P1, Close to Gardiner Expressway, St Andrew, Osgoode, Queen Street West at Spadina Avenue, King Street West at Blue Jays Way East Side, Ogden Junior Public School, Beverley Public School, Alexandra Park, Claren",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-upper-level-unit-for-rent-east-york/1630961008,2 BED | 1 BATH - UPPER LEVEL UNIT FOR RENT - EAST YORK,$,"2,095",East York,09-09-2022,"2 Bedrooms | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood Floors. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                82 Halsey Avenue, East York, Ontario M4B 1A9 Close to Kingston Road, Dawes Road at Donora Drive South Side Bus Stop, George Webster Elementary School, Taylor Creek Park, Eglinton Square Shopping Centre, Golden Mile Plaza, Shoppers World Danforth, Ont",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-2-bath-condo-for-rent-etobicoke/1631154111,1 BED+DEN | 2 BATH - CONDO FOR RENT - ETOBICOKE,$,"2,345",Etobicoke,09-09-2022,"1 Bedroom+Den | 2 Bathrooms, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Back Splash, Stone Countertops, Laminate Floors, Ensuite Laundry, Semi-Private Balcony, Tons of ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                70 Annie Craig Drive, Etobicoke, Ontario M8V 0G2 Close to Lake Shore Boulevard West, Opposite 2155 Lake Shore Blvd West Bus Stop, John English Junior Middle School, Humber Bay Park West, CF Sherway Gardens, Museum of Contemporary Art Toronto Canada,",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/studio-1-bath-basement-apt-for-rent-etobicoke/1632176313,STUDIO | 1 BATH - BASEMENT APT FOR RENT - ETOBICOKE,$,"1,095",Etobicoke,09-09-2022,"Studio | 1 Bathroom, Cozy Basement, White Appliances, Formica Countertops, Laminate Floors, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The unit will be ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                6415 Finch Avenue West, Etobicoke, Ontario M9V 1T3, Close to Express Toll Route (Toll Road), Pioneer Village, Highway 407, Albion Road at Finch Avenue West, Finch Avenue West at Kendleton Drive, Melody Village Junior Public School, Highfield Junior P","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-1-bath-multi-plex-for-rent-toronto-bloor-st-w/1630254289,1 BED | 1 BATH - MULTI PLEX FOR RENT - TORONTO | BLOOR ST W,$,"1,995",Toronto,09-09-2022,"1 Bedroom | 1 Bathroom, Easy to Work in- Kitchen, White Appliances, Formica Countertops, Hardwood Floors, Window Coverings, Private Balcony, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                583 Dovercourt Road, Toronto, Ontario M6H 2W5, Close to Gardiner Expressway, University of Toronto Schools (Humbert Site), West End Alternative School, Dufferin Street at Bloor Street West (Dufferin Station), Dufferin Street at Sylvan Avenue",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-1-bath-condo-apt-for-rent-scarborough/1632045474,1 BED+DEN | 1 BATH - CONDO APT FOR RENT - SCARBOROUGH,$,"2,245",Scarborough,09-09-2022,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, White Appliances, Dishwasher, Microwave, Back Splash, Formica Countertops, Hardwood Floors, Ensuite Laundry, Private Terrace, Tons of Natural Light. OPEN ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                60 Brian Harrison Way, Scarborough, Ontario M1P 5J5, Close to Highway of Heroes, Scarborough Centre, McCowan, Ellesmere Road at Borough Approach East, Ellesmere Road at McCowan Road, North Bendale Junior Public School, Bellmere Junior Public School,",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-upper-level-for-rent-toronto-bloor-st-w/1630058003,2 BED | 1 BATH - UPPER LEVEL FOR RENT - TORONTO | BLOOR ST W,$,"1,845",Toronto,09-09-2022,"2 Bedrooms | 1 Bathroom, Easy to Work in- Kitchen, White Appliances, Private Balcony, Hardwood and Laminate Floors, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                583 Dovercourt Road, Toronto, Ontario M6H 2W5, Close to Gardiner Expressway, University of Toronto Schools (Humbert Site), West End Alternative School, Dufferin Street at Bloor Street West (Dufferin Station), Dufferin Street at Sylvan Avenue",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-2-bath-detached-house-for-rent-toronto-eglinton-av/1628728025,3 BED | 2 BATH - DETACHED HOUSE FOR RENT - TORONTO | EGLINTON AV,$,"3,245",Toronto,09-09-2022,"3 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Back Splash, Stainless Steel Appliances, Formica Countertops, Dishwasher, Microwave, Ensuite Laundry, Hardwood Floors, Front Porch & Backyard Deck, Tons of ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                51 Mann Avenue, Toronto, Ontario M4S 2Y2, Close to Don Valley Parkway, Eglinton Station, Davisville Station, Eglinton Avenue East at Bayview Avenue, MT Pleasant Road at Soudan Avenue, Northern Secondary School, Greenwood College School",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-2-bath-condo-for-rent-toronto-king-st-w/1632046151,1 BED + DEN | 2 BATH - CONDO FOR RENT - TORONTO | KING ST W,$,"2,445",Toronto,09-09-2022,"1 Bedroom + DEN | 2 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Stainless Steel Appliances, Stone Countertops, Personal Thermostat, Laminate Floors, Ensuite Laundry, 10 Foot Ceilings, Private ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                50 Ordnance Street, Toronto, Ontario M6K 0C9, Close to Gardiner Expressway, St Andrew Station, Osgoode Station, Strachan Avenue at East Liberty Street, Fleet Street at Strachan Avenue, Niagara Street Junior Public School, Ogden Junior Public School",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-2-bedroom-den-for-rent-woodbine-gerrard/1628292511,Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!,$,"3,595",City of Toronto,06-09-2022,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Proudly Managed by Realstar Management!  Beachhill Apartments Offers Premium 1 Bedroom, 1 Bedroom + Den, 2 Bedroom and Penthouse Suites!  Up to $1500 in Move-in Bonuses on Select Suites Rented by April 30th!* Office Open Daily!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/penthouse-2-bedroom-den-for-rent-woodbine-gerrard/1628292511,Penthouse 2-Bedroom + Den For Rent !  Woodbine/Gerrard!,$,"3,595",City of Toronto,06-09-2022,"Touch free leasing: Virtual viewings via video conferencing and online leasing available. Book yours today. Our Rental Office remains operational in light of COVID-19. The health and safety of you, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Proudly Managed by Realstar Management!  Beachhill Apartments Offers Premium 1 Bedroom, 1 Bedroom + Den, 2 Bedroom and Penthouse Suites!  Up to $1500 in Move-in Bonuses on Select Suites Rented by April 30th!* Office Open Daily!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1br-2br-brand-new-condo-w-parking-at-leslie-sheppard-ave/1624778706,1BR & 2BR Brand new Condo w/Parking at Leslie & Sheppard Ave,$,"3,200",City of Toronto,09-09-2022,"Looking for a couple/working professional to lease brand new Condo units at Leslie & Sheppard Ave E available immediately !! Mins to Loblaws, Ikea, Canadian Tire, LCBO, Leslie & Bessarion TTC ...",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-rent:-ground-floor-furnished-studio-apartment-with-backyard/1630689750,For Rent: Ground-floor furnished studio apartment with backyard,$,"1,700",City of Toronto,06-09-2022,"Spacious, furnished, beautiful ground-floor studio apartment with backyard and private laundry amenities. All utilities included. Studio features: - Furnishing - Fridge - Cooktop - Microwave/Oven - ...","Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-for-rent/1624808036,2 BED 1 BATH FOR RENT,$,"2,500",City of Toronto,05-09-2022,SEPARATE ENTRANCE,2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-queen-street-east/1608428904,1 Bedroom Apartments for Rent on Queen Street East,$,"1,849",City of Toronto,09-09-2022,"* Join Us For Our Open House Every Wednesday 2:00 - 6:00 pm! Call To Register* The Balmy Beach Club offers endless activities including a fitness center, hockey, lawn bowling, paddling, rugby, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-1-bath-condo-apt-for-rent-etobicoke/1631944925,1 BED+DEN | 1 BATH - CONDO APT FOR RENT - ETOBICOKE,$,"2,245",Etobicoke,09-09-2022,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, Stainless Steel Appliances, Dishwasher, Microwave, Stone Countertops, Hardwood Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                33 Shore Breeze Drive, Etobicoke, Ontario M8V 0G1 Close to Gardiner Expressway, Keele, Royal York, Lake Shore Boulevard West at Louisa Street, John English Junior Middle School, Park Lawn Junior Middle School, Humber Bay Park East, Sir Casimir Gzowsk",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-den-2-bath-condo-apt-for-rent-scarborough/1631988305,2 BED+DEN | 2 BATH - CONDO APT FOR RENT - SCARBOROUGH,$,"2,449",Scarborough,09-09-2022,"2 Bedrooms+Den | 2 Bathrooms, Upgraded Kitchen, White Appliances, Dishwasher, Formica Countertops, Personal Thermostat, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                3 Greystone Walk Drive, Scarborough, Ontario M1K 5J4 Close to Kingston Road, Danforth Road at Midland Avenue East Side Bus Stop, John A. Leslie Public School, Cathedral Bluffs Park, Eglinton Square Shopping Centre, Cedarbrae Mall, Golden Mile Plaza,",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-for-rent-toronto-sherbourne-st/1630058509,2 BED | 2 BATH - CONDO FOR RENT - TORONTO | SHERBOURNE ST,$,"3,045",Toronto,09-09-2022,"1 Bedroom + DEN | 2 Bathrooms, Upgraded Kitchen, Back Splash, Dishwasher, Microwave, Stainless Steel Appliances, Stone Countertops, Personal Thermostat, Vinyl Floors, Ensuite Laundry, Tons of Natural ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                25 Lourdes Lane, Toronto, Ontario M4Y 0A6, Close to Don Valley Parkway, Bay Station, College Station, Wellesley Street West at Bay Street, College Street at Bay Street, Our Lady of Lourdes School, St. Joseph's College School, Wellesley-Magill Park",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-for-rent-etobicoke-eglinton-ave-w/1631639612,2 BED | 2 BATH - CONDO FOR RENT - ETOBICOKE | EGLINTON AVE W,$,"2,345",Etobicoke,09-09-2022,"2 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Back Splash, Stainless Steel Appliances, Stone Countertops, Dishwasher, Microwave, Ensuite Laundry, Vinyl Floors, 10 Foot Ceilings, Tons of Natural Light. ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                25 Fontenay Court, Etobicoke, Ontario M9A 0C4, Close to Ontario 401 Express, Finch West Station, Sheppard West, Scarlett Road at Eglinton Avenue West, La Rose Avenue at Scarlett Road, Roselands Junior Public School, George Syme Community School, La R",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-den-3-bath-detached-house-for-rent-toronto/1629731056,3 BED+DEN | 3 BATH - DETACHED HOUSE FOR RENT - TORONTO,$,"5,195",Toronto,09-09-2022,"3 Bedrooms+DEN | 3 Bathrooms, Upgraded Kitchen, Dishwasher, Microwave, Ice Maker, Back Splash, Stainless Steel Appliances, Stone Countertops, Hardwood Flooring, Ensuite Laundry, Private Terrace, ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                23 Annex Lane, Toronto, Ontario M5R 3V2, Close to Don Valley Parkway, Bathurst, Spadina, Avenue Road at Boswell Avenue, Dupont Street at Howland Avenue, Howlett Academy, Palmerston Avenue Junior Public School, Taddle Creek Park, Vermont Square Park,",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-den-1-bath-main-floor-for-rent-scarborough/1629611162,3 BED+DEN | 1 BATH - MAIN FLOOR FOR RENT - SCARBOROUGH,$,"2,795",Scarborough,09-09-2022,"3 Bedrooms+Den | 1 Bathroom, Upgraded Kitchen, White Appliances, Formica Countertops, Laminate Floors, Tons of Natural Light. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 Note: The unit ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                181 Linden Avenue, Scarborough, Ontario M1K 3J1 Close to Kingston Road, Danforth Road at Magnolia Avenue Bus Stop, John A. Leslie Public School, Maidavale Park, Cedarbrae Mall, Eglinton Square Shopping Centre, Eglinton Corners, Scarborough Museum, On",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-den-1-bath-basement-apt-for-rent-scarborough-mccow/1628294094,1 BED+DEN | 1 BATH - BASEMENT APT FOR RENT - SCARBOROUGH | MCCOW,$,"1,999",City of Toronto,09-09-2022,"1 Bedroom+Den | 1 Bathroom, Upgraded Kitchen, White Appliances, Formica Countertops, Ensuite Laundry, Hardwood and Vinyl Floors, Fireplace, Front Porch & Backyard Deck, Tons Natural Light. OPEN 24/7 ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                16 Stanwell Drive, Scarborough, Ontario M1P 4H5, Close to Ontario 401 Express, McCowan, Ellesmere Road at Borough Approach East, Ellesmere Road at McCowan Road, Bendale Junior Public School, Bellmere Junior Public School, North Bendale Park, Confeder",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-apt-for-rent-toronto-finch-ave-w/1631277944,2 BED | 2 BATH - CONDO APT FOR RENT - TORONTO | FINCH AVE W,$,"2,745",North York,09-09-2022,"2 Bedrooms | 2 Bathrooms, Brand New Kitchen, Paneled Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                15 Holmes Avenue, North York, Ontario M2N 4L8 Close to Ontario 401 Express, Finch Subway Station, Yonge Street at Kempford Boulevard Bus Stop, McKee Public School, Centerpoint Mall, Bayview Village Shopping Centre, Empress Walk, Edwards Gardens, Toro",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-condo-apt-for-rent-north-york-finch-ave-w/1631277954,2 BED | 2 BATH - CONDO APT FOR RENT - NORTH YORK | FINCH AVE W,$,"2,645",North York,09-09-2022,"2 Bedrooms | 2 Bathrooms, Brand New Kitchen, Paneled Appliances, Dishwasher, Microwave, Stone Countertops, Laminate Floors, Ensuite Laundry. OPEN 24/7 - HAVE QUESTIONS? CALL US ANY TIME: 905-385-8150 ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                15 Holmes Avenue, North York, Ontario M2N 4L8 Close to Ontario 401 Express, Finch Subway Station, Yonge Street at Kempford Boulevard Bus Stop, McKee Public School, Centerpoint Mall, Bayview Village Shopping Centre, Empress Walk, Edwards Gardens, Toro",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bed-2-bath-semi-detached-house-for-rent-toronto-kingst/1629430706,3 BED | 2 BATH - SEMI-DETACHED HOUSE FOR RENT - TORONTO | KINGST,$,"4,245",Toronto,09-09-2022,"3 Bedrooms | 2 Bathrooms, Upgraded Kitchen, Dishwasher, Ice Maker, Stainless Steel Appliances, Stone Countertops, Ensuite Laundry, Hardwood Floors, Ensuite Bathroom, Front Porch & Backyard Deck, Tons ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                140 Beech Avenue, Toronto, Ontario M4E 3H6, Close to Don Valley Parkway, Main Street Station, Queen Street East at Beech Avenue, Queen Street East at Silver Birch Avenue, Williamson Road Junior Public School, Balmy Beach Community School, Glen Stewa",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-2-bedroom-apartment-for-rent-90-jameson-avenue/1627659179,Parkdale 2 Bedroom Apartment for Rent - 90 Jameson Avenue,$,"2,349",City of Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/parkdale-bachelor-apartment-for-rent-90-jameson-avenue/1623976231,Parkdale Bachelor Apartment for Rent - 90 Jameson Avenue,$,"1,599",City of Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,"Beds:
                                                     Bachelor/Studio"
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/jameson-and-lakeshore-parkdale-1-bedroom-apartment-for-rent-90/1623099496,Jameson and Lakeshore Parkdale 1 Bedroom Apartment for Rent - 90,$,"1,949",City of Toronto,09-09-2022,Current Promotions Please view our available units by clicking on the virtual tour below. Call now: (437) 886-5105Virtual Open House: Please view our available units by clicking on the virtual tour ...,1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/new-luxury-3-bedroom-units-now-preleasing/1632300463,New Luxury 3 Bedroom Units! Now Preleasing!,$,"4,775",Toronto,09-09-2022,"Rent today and receive a one year membership to CLIO Social Club* Renting One, One+Den, Two, Two+Den and Three Bedroom Suites - Move in Starting February, 2023. Variety of 3 Bedroom floorplans ...",3
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-available-at-20-shallmar-boulevard-toronto/1632299546,"2 Bdrm available at 20 Shallmar Boulevard, Toronto",$,"2,250",Toronto,09-09-2022,Visit our Website: https://www.capreit.ca/apartments-for-rent/toronto-on/shallmar-apartments/ Shallmar Apartments has beautiful apartments for rent in Toronto just north of Bathurst & Eglinton. ...,2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-bathurst-street/1624113950,1 Bedroom Apartments for Rent on Bathurst Street,$,"1,932",City of Toronto,09-09-2022,"Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot! With easy access to Hwy 401, these Bachelor, 1, and 2 Bedroom apartment rentals offer great access ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Join Us for Our In-person Open House Every Tuesday, from 4 pm - 6 pm. Call Now to Reserve Your Spot!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-in-toronto/1605740974,1 Bedroom Apartments for Rent in Toronto,$,"1,842",Toronto,09-09-2022,"*Join Us for Our Open House Every Wednesday from 4:00-6:00 pm* Ideally situated just off HWY 401, this great location is surrounded by Clanton and Earl Bales Parks. It is the perfect rental in North ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-on-bathurst-street/1613949090,2 Bedroom Apartments for Rent on Bathurst Street,$,"2,399",Toronto,09-09-2022,"Join Us for Our In-person Open House Every Wednesday & Friday, from 4pm to 6pm. Call Now to Reserve Your Spot! Experience the charm of this historic three-story Toronto apartment building with a ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                1 Month FREE on 13 Month Lease",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-on-bathurst-street-north-york/1631468694,"2 Bedroom Apartments for Rent on Bathurst Street, North York",$,"2,170",Toronto,09-09-2022,"Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Apartments in Toronto for Rent!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-on-bathurst-street-north-york/1631468591,"1 Bedroom Apartments for Rent on Bathurst Street, North York",$,"1,850",Toronto,09-09-2022,"Key Features Professionally Managed by Landlord Property and Rental Management Inc. Newly Renovated Functional floorplan Hardwood Flooring throughout Galley-style kitchen with fridge and stove Nicely ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Apartments in Toronto for Rent!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartments-for-rent-in-toronto/1605741112,2 Bedroom Apartments for Rent in Toronto,$,"2,332",Toronto,09-09-2022,"***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",2
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartments-for-rent-in-toronto/1605741125,1 Bedroom Apartments for Rent in Toronto,$,"1,874",Toronto,09-09-2022,"***Join us for our Open House Every Wednesday From 4:00 pm - 6:00pm*** *Enjoy a $500 Gift Card Conditions May Apply. Contact us for Details.* Ideally situated just off HWY 401, this great location is ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Ask About our Rental Incentive!",1
https://ca.classistatic.com/static/V/11161/img/placeholder-large.png,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/north-york-1-bedroom-apartment-for-rent/1603625842,North York 1 Bedroom Apartment for Rent,$,"1,955",City of Toronto,09-09-2022,"Join us for our Open House Every Saturday from 11:00 - 1:00pm To view our property from the comfort of your own home, click the virtual tour link above! Virtual tours are for illustrative purposes ...
                        
                            
                            
                                
                            
                            
                        

                        
                            
                                Enjoy Condo Living Without the Fees",1
